Fecha,Fecha_dt,Tipo_Dia,Temperatura_Media_GBA,Demanda_Dia_Anterior,Mes_Estacional,Demanda_Actual,Cantidad_Cortes,Total_Usuarios_Afectados,Alerta_Corte
10/11/2023,10/11/2023,1,22.3,6356.8,11,6602.2,988,89134,0
11/11/2023,11/11/2023,0,28,6602.2,11,6123.5,5315,747188,0
12/11/2023,12/11/2023,0,25.5,6123.5,11,5930.4,2692,121436,0
13/11/2023,13/11/2023,1,25.3,5930.4,11,6906.4,3047,240702,0
14/11/2023,14/11/2023,1,31.4,6906.4,11,8153.7,31911,1782195,1
15/11/2023,15/11/2023,1,21.7,8153.7,11,7160.5,2969,175836,0
16/11/2023,16/11/2023,1,27.4,7160.5,11,6649.4,3625,201534,0
17/11/2023,17/11/2023,1,24.5,6649.4,11,6742.6,1231,58456,0
18/11/2023,18/11/2023,0,25.4,6742.6,11,5798.2,2670,184695,0
19/11/2023,19/11/2023,0,29.9,5798.2,11,7206.6,14006,567382,0
20/11/2023,20/11/2023,1,26.5,7206.6,11,7057.4,666,59231,0
21/11/2023,21/11/2023,1,26.7,7057.4,11,6755.1,3301,234701,0
22/11/2023,22/11/2023,1,28.7,6755.1,11,7543.7,6837,536353,0
23/11/2023,23/11/2023,1,23.8,7543.7,11,5742.6,3061,185729,0
24/11/2023,24/11/2023,1,22.3,5742.6,11,6481,4555,285397,0
25/11/2023,25/11/2023,0,21.7,6481,11,5589.4,3501,265205,0
26/11/2023,26/11/2023,0,18.6,5589.4,11,5691.6,5217,243732,0
27/11/2023,27/11/2023,1,32.8,5691.6,11,8817.4,48464,3045487,1
28/11/2023,28/11/2023,1,21.9,8817.4,11,6410.3,3203,169143,0
29/11/2023,29/11/2023,1,25.1,6410.3,11,6619.4,3126,163141,0
30/11/2023,30/11/2023,1,25.1,6619.4,11,6310.7,1396,38813,0
01/12/2023,01/12/2023,1,27.2,6310.7,12,6886.3,4482,433797,0
02/12/2023,02/12/2023,0,29.1,6886.3,12,7131,11779,662795,1
03/12/2023,03/12/2023,0,29.4,7131,12,7280.9,9886,922042,1
04/12/2023,04/12/2023,1,24.5,7280.9,12,6353.6,3757,343299,0
05/12/2023,05/12/2023,1,26,6353.6,12,6813.8,3126,138419,0
06/12/2023,06/12/2023,1,27.7,6813.8,12,6953.6,2517,121399,0
07/12/2023,07/12/2023,1,26,6953.6,12,7151.8,500,60605,0
08/12/2023,08/12/2023,1,32.6,7151.8,12,8649.6,45321,4759544,1
09/12/2023,09/12/2023,0,28.8,8649.6,12,7282.4,4800,332974,1
10/12/2023,10/12/2023,0,29.7,7282.4,12,6661.5,14304,1074909,1
11/12/2023,11/12/2023,1,29.6,6661.5,12,7586.6,11372,652560,0
12/12/2023,12/12/2023,1,31.4,7586.6,12,8219.4,29310,2305145,1
13/12/2023,13/12/2023,1,28.1,8219.4,12,7518.9,5880,327259,1
14/12/2023,14/12/2023,1,23,7518.9,12,6235.3,1317,38657,0
15/12/2023,15/12/2023,1,29,6235.3,12,7288.1,6649,289689,0
16/12/2023,16/12/2023,0,25.4,7288.1,12,6114.4,3102,218448,0
17/12/2023,17/12/2023,0,25.9,6114.4,12,6191.3,4543,215241,0
18/12/2023,18/12/2023,1,29.9,6191.3,12,7500.1,13845,950520,0
19/12/2023,19/12/2023,1,32.3,7500.1,12,8781.6,43488,2109462,1
20/12/2023,20/12/2023,1,28.1,8781.6,12,7676.1,5449,296169,1
21/12/2023,21/12/2023,1,29.2,7676.1,12,7640.3,10109,880122,1
22/12/2023,22/12/2023,1,34.1,7640.3,12,8848.9,70538,5286795,1
23/12/2023,23/12/2023,0,29.1,8848.9,12,6941.2,6747,470985,1
24/12/2023,24/12/2023,0,37.4,6941.2,12,8591.5,138318,12113790,1
25/12/2023,25/12/2023,1,30.3,8591.5,12,7884,16377,1303808,1
26/12/2023,26/12/2023,1,22.3,7884,12,5654.3,3121,308764,0
27/12/2023,27/12/2023,1,31.1,5654.3,12,8337.9,26640,1619786,1
28/12/2023,28/12/2023,1,29.9,8337.9,12,7306.6,16901,1037844,1
29/12/2023,29/12/2023,1,33.1,7306.6,12,9026,55222,2428542,1
30/12/2023,30/12/2023,0,31,9026,12,7151,20093,1234119,1
31/12/2023,31/12/2023,0,28.2,7151,12,6486.5,4526,404150,1
01/01/2024,01/01/2024,1,24.4,6486.5,1,6211.7,3779,362783,0
02/01/2024,02/01/2024,1,28,6211.7,1,7213.6,6710,598572,0
03/01/2024,03/01/2024,1,25.8,7213.6,1,7175.6,2115,72155,0
04/01/2024,04/01/2024,1,26.8,7175.6,1,6253.7,626,57380,0
05/01/2024,05/01/2024,1,30.9,6253.7,1,8408.1,27017,897764,1
06/01/2024,06/01/2024,0,34.7,8408.1,1,8276.4,75959,6681531,1
07/01/2024,07/01/2024,0,30.3,8276.4,1,6712.9,15413,965536,1
08/01/2024,08/01/2024,1,24.7,6712.9,1,6152.4,2613,219624,0
09/01/2024,09/01/2024,1,30.5,6152.4,1,8427.9,22235,963910,1
10/01/2024,10/01/2024,1,33.2,8427.9,1,8316.3,54243,5067562,1
11/01/2024,11/01/2024,1,26.8,8316.3,1,6654,1974,80342,0
12/01/2024,12/01/2024,1,28.5,6654,1,7766.2,6620,374896,0
13/01/2024,13/01/2024,0,29,7766.2,1,6851.6,7778,389196,1
14/01/2024,14/01/2024,0,26.3,6851.6,1,5793.6,3224,112563,0
15/01/2024,15/01/2024,1,31.3,5793.6,1,8190,28784,2069297,1
16/01/2024,16/01/2024,1,28.6,8190,1,7142.3,6726,713775,1
17/01/2024,17/01/2024,1,30.5,7142.3,1,8255.2,22741,2804831,1
18/01/2024,18/01/2024,1,25.9,8255.2,1,7093.4,3588,258131,0
19/01/2024,19/01/2024,1,27.4,7093.4,1,7309.6,3872,357515,1
20/01/2024,20/01/2024,0,31.5,7309.6,1,7483.5,24926,1860523,1
21/01/2024,21/01/2024,0,27.6,7483.5,1,6928.4,3507,280481,1
22/01/2024,22/01/2024,1,35,6928.4,1,9049.9,88268,5574744,1
23/01/2024,23/01/2024,1,27.5,9049.9,1,6820.4,4393,324649,1
24/01/2024,24/01/2024,1,29.7,6820.4,1,7859.8,12508,1010015,1
25/01/2024,25/01/2024,1,32.1,7859.8,1,8950.8,40477,2365103,1
26/01/2024,26/01/2024,1,23.9,8950.8,1,5995.6,2138,146346,0
27/01/2024,27/01/2024,0,22.6,5995.6,1,5391.6,3804,261834,0
28/01/2024,28/01/2024,0,23.4,5391.6,1,5624.9,4550,393702,0
29/01/2024,29/01/2024,1,33.1,5624.9,1,8558.8,52334,2547585,1
30/01/2024,30/01/2024,1,26.7,8558.8,1,6680.3,4361,300774,1
31/01/2024,31/01/2024,1,37.6,6680.3,1,10036.6,150700,16311784,1
01/02/2024,01/02/2024,1,26.6,10036.6,2,7646,3543,330495,1
02/02/2024,02/02/2024,1,29.2,7646,2,7658.8,9284,900395,1
03/02/2024,03/02/2024,0,33.9,7658.8,2,7703.8,62270,4389327,1
04/02/2024,04/02/2024,0,35.4,7703.8,2,7885.3,90086,6884367,1
05/02/2024,05/02/2024,1,35.6,7885.3,2,9277.4,104052,9369333,1
06/02/2024,06/02/2024,1,32.5,9277.4,2,8756.2,44302,4483588,1
07/02/2024,07/02/2024,1,31.8,8756.2,2,8392.6,35888,1111377,1
08/02/2024,08/02/2024,1,30.2,8392.6,2,7849.3,16240,709544,1
09/02/2024,09/02/2024,1,30.8,7849.3,2,7823.2,20640,1985338,1
10/02/2024,10/02/2024,0,26.1,7823.2,2,5697.4,2983,192290,0
11/02/2024,11/02/2024,0,25.1,5697.4,2,6025.4,3206,181349,0
12/02/2024,12/02/2024,1,27.8,6025.4,2,7524.1,8265,371237,0
13/02/2024,13/02/2024,1,27.2,7524.1,2,6636.3,2771,163210,0
14/02/2024,14/02/2024,1,26.1,6636.3,2,7302,1304,54706,0
15/02/2024,15/02/2024,1,30,7302,2,7972.2,16570,1852888,1
16/02/2024,16/02/2024,1,30.9,7972.2,2,8444.9,22864,1590220,1
17/02/2024,17/02/2024,0,27.7,8444.9,2,6022.4,3450,237501,0
18/02/2024,18/02/2024,0,32.5,6022.4,2,7215.3,39324,3215190,1
19/02/2024,19/02/2024,1,23.2,7215.3,2,6255.3,4191,374033,0
20/02/2024,20/02/2024,1,26.5,6255.3,2,7075.8,4460,396573,0
21/02/2024,21/02/2024,1,24.5,7075.8,2,6963.9,2244,205264,0
22/02/2024,22/02/2024,1,20.4,6963.9,2,6511.8,2774,159180,0
23/02/2024,23/02/2024,1,26.5,6511.8,2,6852.2,1850,118478,0
24/02/2024,24/02/2024,0,26.3,6852.2,2,5767.1,1307,111592,0
25/02/2024,25/02/2024,0,31.9,5767.1,2,7844,33996,2021137,1
26/02/2024,26/02/2024,1,28.7,7844,2,7185.6,4557,318524,1
27/02/2024,27/02/2024,1,22.8,7185.6,2,6788.5,2378,185425,0
28/02/2024,28/02/2024,1,32.8,6788.5,2,8414.7,46448,3980765,1
29/02/2024,29/02/2024,1,30.4,8414.7,2,8377.2,22082,760644,1
01/03/2024,01/03/2024,1,28.1,8377.2,3,7528.7,7297,615099,1
02/03/2024,02/03/2024,0,25.1,7528.7,3,5733.9,1047,68395,0
03/03/2024,03/03/2024,0,22.4,5733.9,3,5344.2,500,42074,0
04/03/2024,04/03/2024,1,24.3,5344.2,3,6272.7,2812,240534,0
05/03/2024,05/03/2024,1,29.3,6272.7,3,7753.5,10639,1086862,1
06/03/2024,06/03/2024,1,32,7753.5,3,8323.1,37443,3634557,1
07/03/2024,07/03/2024,1,30.7,8323.1,3,7796.9,20243,1962183,1
08/03/2024,08/03/2024,1,23.4,7796.9,3,6250.3,2699,266859,0
09/03/2024,09/03/2024,0,21.1,6250.3,3,5523.6,3551,269263,0
10/03/2024,10/03/2024,0,25.3,5523.6,3,5186.4,4560,322135,0
11/03/2024,11/03/2024,1,18.5,5186.4,3,6437.5,500,43728,0
12/03/2024,12/03/2024,1,25.7,6437.5,3,6431.1,2446,207033,0
13/03/2024,13/03/2024,1,23.9,6431.1,3,5954,3320,211878,0
14/03/2024,14/03/2024,1,22.6,5954,3,5793.8,1623,126750,0
15/03/2024,15/03/2024,1,18.5,5793.8,3,5761.8,5596,387792,0
16/03/2024,16/03/2024,0,25.8,5761.8,3,5543.4,2046,108277,0
17/03/2024,17/03/2024,0,22,5543.4,3,5287.3,2938,281487,0
18/03/2024,18/03/2024,1,19.6,5287.3,3,6886,3834,272612,0
19/03/2024,19/03/2024,1,13.5,6886,3,6367.2,2113,234488,0
20/03/2024,20/03/2024,1,23.3,6367.2,3,6353.3,500,18745,0
21/03/2024,21/03/2024,1,29.4,6353.3,3,7770.1,10619,625081,0
22/03/2024,22/03/2024,1,28.9,7770.1,3,7564.3,9197,649793,1
23/03/2024,23/03/2024,0,21.3,7564.3,3,5476.8,2494,231312,0
24/03/2024,24/03/2024,0,20.6,5476.8,3,5141.4,1730,134921,0
25/03/2024,25/03/2024,1,24.2,5141.4,3,6785.3,4388,334407,0
26/03/2024,26/03/2024,1,18.9,6785.3,3,6842.2,2503,118779,0
27/03/2024,27/03/2024,1,23.3,6842.2,3,5795.2,2234,104687,0
28/03/2024,28/03/2024,1,24.8,5795.2,3,6192.8,3224,246475,0
29/03/2024,29/03/2024,1,26.2,6192.8,3,6766.1,4156,177535,0
30/03/2024,30/03/2024,0,21.4,6766.1,3,5210.6,6572,390129,0
31/03/2024,31/03/2024,0,20.9,5210.6,3,5651.8,4240,339277,0
01/04/2024,01/04/2024,1,18.4,5651.8,4,6081.5,4739,238625,0
02/04/2024,02/04/2024,1,18.4,6081.5,4,6949.5,2241,228822,0
03/04/2024,03/04/2024,1,20.3,6949.5,4,6657.2,1461,138033,0
04/04/2024,04/04/2024,1,22.2,6657.2,4,6363.8,3093,119301,0
05/04/2024,05/04/2024,1,24,6363.8,4,6608.1,3160,162274,0
06/04/2024,06/04/2024,0,17.8,6608.1,4,5831.8,1382,33561,0
07/04/2024,07/04/2024,0,25.6,5831.8,4,5730.8,2737,148750,0
08/04/2024,08/04/2024,1,19.3,5730.8,4,6055.1,3598,307009,0
09/04/2024,09/04/2024,1,20,6055.1,4,6323.4,3540,218496,0
10/04/2024,10/04/2024,1,17.3,6323.4,4,6558.5,3756,297535,0
11/04/2024,11/04/2024,1,11.2,6558.5,4,6911.7,3436,135905,0
12/04/2024,12/04/2024,1,22.7,6911.7,4,5826.9,2239,192463,0
13/04/2024,13/04/2024,0,22,5826.9,4,5259.2,2229,131283,0
14/04/2024,14/04/2024,0,18.2,5259.2,4,5477.8,1201,84362,0
15/04/2024,15/04/2024,1,19.3,5477.8,4,6277.3,5677,386845,0
16/04/2024,16/04/2024,1,20.7,6277.3,4,6891.8,3020,134598,0
17/04/2024,17/04/2024,1,13.2,6891.8,4,6154.2,2662,124949,0
18/04/2024,18/04/2024,1,16.7,6154.2,4,6451.7,1606,143505,0
19/04/2024,19/04/2024,1,21.1,6451.7,4,6746.7,7403,577284,0
20/04/2024,20/04/2024,0,13.8,6746.7,4,6361.4,1390,126491,0
21/04/2024,21/04/2024,0,19,6361.4,4,5378.7,2356,180217,0
22/04/2024,22/04/2024,1,13.1,5378.7,4,6732.4,3623,263971,0
23/04/2024,23/04/2024,1,19.3,6732.4,4,6470.9,3900,138371,0
24/04/2024,24/04/2024,1,17.4,6470.9,4,6358.6,4436,286533,0
25/04/2024,25/04/2024,1,11.7,6358.6,4,6765.3,5711,396642,0
26/04/2024,26/04/2024,1,21.2,6765.3,4,6430.8,3759,409964,0
27/04/2024,27/04/2024,0,14.4,6430.8,4,4830.3,1415,118490,0
28/04/2024,28/04/2024,0,14,4830.3,4,5854.6,2614,263285,0
29/04/2024,29/04/2024,1,17.4,5854.6,4,6337.9,3461,283631,0
30/04/2024,30/04/2024,1,20.5,6337.9,4,6233.3,6102,340332,0
01/05/2024,01/05/2024,1,12.8,6233.3,5,7244.1,903,65325,0
02/05/2024,02/05/2024,1,16.4,7244.1,5,6097.5,4803,358901,0
03/05/2024,03/05/2024,1,17.5,6097.5,5,6179.1,3269,167428,0
04/05/2024,04/05/2024,0,18.3,6179.1,5,6097.5,4256,265200,0
05/05/2024,05/05/2024,0,16.3,6097.5,5,5250.4,2847,187573,0
06/05/2024,06/05/2024,1,14.2,5250.4,5,6255,1736,177267,0
07/05/2024,07/05/2024,1,12.4,6255,5,6645.9,4126,117117,0
08/05/2024,08/05/2024,1,15.5,6645.9,5,6552.2,3981,374677,0
09/05/2024,09/05/2024,1,11.3,6552.2,5,6917.3,4458,228535,0
10/05/2024,10/05/2024,1,4.6,6917.3,5,7472.2,2980,126824,0
11/05/2024,11/05/2024,0,16.2,7472.2,5,5340.3,2100,196557,0
12/05/2024,12/05/2024,0,17.7,5340.3,5,5317.8,661,55945,0
13/05/2024,13/05/2024,1,6.1,5317.8,5,7611.8,4788,455292,0
14/05/2024,14/05/2024,1,10.7,7611.8,5,7072.8,3635,312661,0
15/05/2024,15/05/2024,1,16.3,7072.8,5,6425.5,1551,172466,0
16/05/2024,16/05/2024,1,21.2,6425.5,5,5767.2,2192,177934,0
17/05/2024,17/05/2024,1,13.9,5767.2,5,6784.2,2299,153735,0
18/05/2024,18/05/2024,0,11.1,6784.2,5,6160.8,775,59565,0
19/05/2024,19/05/2024,0,12.9,6160.8,5,6230.4,1773,168203,0
20/05/2024,20/05/2024,1,18.2,6230.4,5,6433.3,1299,70681,0
21/05/2024,21/05/2024,1,11,6433.3,5,7230.4,2381,135627,0
22/05/2024,22/05/2024,1,10.3,7230.4,5,7145,1891,120685,0
23/05/2024,23/05/2024,1,11.3,7145,5,7258.9,559,15600,0
24/05/2024,24/05/2024,1,9.5,7258.9,5,7281.7,6033,438970,0
25/05/2024,25/05/2024,0,13.1,7281.7,5,5755.6,4878,157449,0
26/05/2024,26/05/2024,0,18.2,5755.6,5,6181.7,1831,130113,0
27/05/2024,27/05/2024,1,13.5,6181.7,5,6791.7,3408,297538,0
28/05/2024,28/05/2024,1,11.4,6791.7,5,7012.1,3626,219236,0
29/05/2024,29/05/2024,1,11.1,7012.1,5,6502.1,4786,495553,0
30/05/2024,30/05/2024,1,6.6,6502.1,5,7173.5,1772,72279,0
31/05/2024,31/05/2024,1,15,7173.5,5,6387.8,4638,435161,0
01/06/2024,01/06/2024,0,11.5,6387.8,6,6068.7,2178,181868,0
02/06/2024,02/06/2024,0,11,6068.7,6,5915.8,996,35536,0
03/06/2024,03/06/2024,1,22.7,5915.8,6,6342.3,4086,507546,0
04/06/2024,04/06/2024,1,12.5,6342.3,6,7151.6,4936,339227,0
05/06/2024,05/06/2024,1,8.7,7151.6,6,7453.6,6881,360910,0
06/06/2024,06/06/2024,1,9.7,7453.6,6,6752.7,1200,50229,0
07/06/2024,07/06/2024,1,15.1,6752.7,6,6266.5,4048,265547,0
08/06/2024,08/06/2024,0,11.4,6266.5,6,5798.5,2385,160872,0
09/06/2024,09/06/2024,0,5.9,5798.5,6,6748.7,4175,300820,0
10/06/2024,10/06/2024,1,14,6748.7,6,6325.9,794,50850,0
11/06/2024,11/06/2024,1,8.4,6325.9,6,7146.7,1105,91344,0
12/06/2024,12/06/2024,1,17.2,7146.7,6,5923.5,1836,114286,0
13/06/2024,13/06/2024,1,14.3,5923.5,6,6366.7,3118,97595,0
14/06/2024,14/06/2024,1,8.9,6366.7,6,7046.8,2038,136572,0
15/06/2024,15/06/2024,0,14.8,7046.8,6,4651.2,3988,90329,0
16/06/2024,16/06/2024,0,10.5,4651.2,6,6790.9,4540,349922,0
17/06/2024,17/06/2024,1,13.2,6790.9,6,6896.6,3899,196564,0
18/06/2024,18/06/2024,1,11.8,6896.6,6,6667.1,5428,397694,0
19/06/2024,19/06/2024,1,7.1,6667.1,6,7490.6,3623,348827,0
20/06/2024,20/06/2024,1,7.7,7490.6,6,7043.5,1174,59903,0
21/06/2024,21/06/2024,1,13.5,7043.5,6,7033.7,5045,460230,0
22/06/2024,22/06/2024,0,8.6,7033.7,6,7029.2,2092,128306,0
23/06/2024,23/06/2024,0,8.3,7029.2,6,6552,4365,458603,0
24/06/2024,24/06/2024,1,6.3,6552,6,7912.1,7421,465274,0
25/06/2024,25/06/2024,1,11.1,7912.1,6,6937.6,3685,196005,0
26/06/2024,26/06/2024,1,16.8,6937.6,6,5899,755,63227,0
27/06/2024,27/06/2024,1,5.8,5899,6,7556.5,1905,116746,0
28/06/2024,28/06/2024,1,9.5,7556.5,6,7164.6,4984,265004,0
29/06/2024,29/06/2024,0,14.3,7164.6,6,5468.6,2746,165977,0
30/06/2024,30/06/2024,0,9.1,5468.6,6,6319.4,3119,215547,0
01/07/2024,01/07/2024,1,10.9,6319.4,7,6887.6,4138,400738,0
02/07/2024,02/07/2024,1,5.6,6887.6,7,7685.7,4972,155714,0
03/07/2024,03/07/2024,1,10.7,7685.7,7,6960.7,3418,240837,0
04/07/2024,04/07/2024,1,8.5,6960.7,7,6956.8,2686,221589,0
05/07/2024,05/07/2024,1,12.6,6956.8,7,6444.9,2530,186888,0
06/07/2024,06/07/2024,0,13.3,6444.9,7,5369.6,4286,412301,0
07/07/2024,07/07/2024,0,18.2,5369.6,7,5793.3,3830,262405,0
08/07/2024,08/07/2024,1,11.1,5793.3,7,6253.3,2614,173331,0
09/07/2024,09/07/2024,1,10.2,6253.3,7,7366.1,4623,378376,0
10/07/2024,10/07/2024,1,9.7,7366.1,7,7510.9,2860,205880,0
11/07/2024,11/07/2024,1,7.8,7510.9,7,7289.3,1722,107094,0
12/07/2024,12/07/2024,1,10.2,7289.3,7,6239.1,1861,149480,0
13/07/2024,13/07/2024,0,8,6239.1,7,6441.6,1531,87189,0
14/07/2024,14/07/2024,0,9.6,6441.6,7,6290.7,2591,149698,0
15/07/2024,15/07/2024,1,13.6,6290.7,7,6206.8,4850,288284,0
16/07/2024,16/07/2024,1,5.5,6206.8,7,7570.4,2144,208099,0
17/07/2024,17/07/2024,1,13,7570.4,7,7059.1,3282,65640,0
18/07/2024,18/07/2024,1,13.6,7059.1,7,6709.5,2014,156914,0
19/07/2024,19/07/2024,1,8.6,6709.5,7,6982.6,2609,184418,0
20/07/2024,20/07/2024,0,1.6,6982.6,7,7030.7,734,26704,0
21/07/2024,21/07/2024,0,6.9,7030.7,7,6616.9,2669,203363,0
22/07/2024,22/07/2024,1,13.6,6616.9,7,6446,2709,215406,0
23/07/2024,23/07/2024,1,9,6446,7,7348.9,3810,311630,0
24/07/2024,24/07/2024,1,5.6,7348.9,7,7549.4,3581,71620,0
25/07/2024,25/07/2024,1,7.4,7549.4,7,7593.4,1669,162440,0
26/07/2024,26/07/2024,1,12.1,7593.4,7,7315.5,4626,255564,0
27/07/2024,27/07/2024,0,11.1,7315.5,7,6329.7,3315,277569,0
28/07/2024,28/07/2024,0,8.4,6329.7,7,6475.6,3297,279656,0
29/07/2024,29/07/2024,1,8,6475.6,7,7295.1,2986,156663,0
30/07/2024,30/07/2024,1,7.9,7295.1,7,7258,2223,184974,0
31/07/2024,31/07/2024,1,6.1,7258,7,7989.2,5772,359538,0
01/08/2024,01/08/2024,1,15.1,7989.2,8,6111.8,3713,106089,0
02/08/2024,02/08/2024,1,8.3,6111.8,8,7318.6,500,46677,0
03/08/2024,03/08/2024,0,13.8,7318.6,8,5695.4,2191,119407,0
04/08/2024,04/08/2024,0,14.9,5695.4,8,5364.5,2617,138465,0
05/08/2024,05/08/2024,1,13.1,5364.5,8,6173.3,3384,209600,0
06/08/2024,06/08/2024,1,8.2,6173.3,8,7416.9,4789,361304,0
07/08/2024,07/08/2024,1,11.2,7416.9,8,6851.7,1842,126830,0
08/08/2024,08/08/2024,1,9.7,6851.7,8,7245.1,2253,182405,0
09/08/2024,09/08/2024,1,6.7,7245.1,8,7384.9,2231,96401,0
10/08/2024,10/08/2024,0,11.1,7384.9,8,6451.2,1797,99108,0
11/08/2024,11/08/2024,0,5.9,6451.2,8,6602,2479,167778,0
12/08/2024,12/08/2024,1,14.3,6602,8,6918.6,4156,448672,0
13/08/2024,13/08/2024,1,8.6,6918.6,8,6735.7,1419,96100,0
14/08/2024,14/08/2024,1,11,6735.7,8,7030.4,3641,333895,0
15/08/2024,15/08/2024,1,11.3,7030.4,8,6997.6,500,35385,0
16/08/2024,16/08/2024,1,9.5,6997.6,8,6886.3,2157,130124,0
17/08/2024,17/08/2024,0,12.6,6886.3,8,5987.3,2505,162989,0
18/08/2024,18/08/2024,0,9,5987.3,8,6783.9,5512,367273,0
19/08/2024,19/08/2024,1,13.8,6783.9,8,5815,2587,212322,0
20/08/2024,20/08/2024,1,6.1,5815,8,7785.8,1127,109873,0
21/08/2024,21/08/2024,1,11.4,7785.8,8,6092,500,38596,0
22/08/2024,22/08/2024,1,17.8,6092,8,6010.3,3051,286005,0
23/08/2024,23/08/2024,1,7.6,6010.3,8,7898.7,5914,299864,0
24/08/2024,24/08/2024,0,8.9,7898.7,8,6240.5,3563,219863,0
25/08/2024,25/08/2024,0,13.1,6240.5,8,5432.8,3251,180475,0
26/08/2024,26/08/2024,1,12.1,5432.8,8,6675.6,4743,361838,0
27/08/2024,27/08/2024,1,12.8,6675.6,8,7250.4,2190,137577,0
28/08/2024,28/08/2024,1,13.4,7250.4,8,5990.5,4342,367313,0
29/08/2024,29/08/2024,1,14,5990.5,8,6134.6,551,28310,0
30/08/2024,30/08/2024,1,15.8,6134.6,8,6749.2,1642,116353,0
31/08/2024,31/08/2024,0,13.5,6749.2,8,6282.3,500,41868,0
01/09/2024,01/09/2024,0,11.3,6282.3,9,6024,2587,74231,0
02/09/2024,02/09/2024,1,14.6,6024,9,5988.3,2930,329427,0
03/09/2024,03/09/2024,1,19.1,5988.3,9,6928.8,3171,204012,0
04/09/2024,04/09/2024,1,12.1,6928.8,9,7213.3,3092,91211,0
05/09/2024,05/09/2024,1,9.3,7213.3,9,7358.7,1608,117644,0
06/09/2024,06/09/2024,1,16.7,7358.7,9,6056.3,2714,191795,0
07/09/2024,07/09/2024,0,12.5,6056.3,9,5860.3,753,51476,0
08/09/2024,08/09/2024,0,5.5,5860.3,9,6876.9,5044,453071,0
09/09/2024,09/09/2024,1,16.2,6876.9,9,6399.3,2544,216110,0
10/09/2024,10/09/2024,1,11.5,6399.3,9,7260.3,2266,172119,0
11/09/2024,11/09/2024,1,13.2,7260.3,9,6833.8,5383,425273,0
12/09/2024,12/09/2024,1,14.8,6833.8,9,6006.8,1136,77148,0
13/09/2024,13/09/2024,1,14.5,6006.8,9,6787.9,1311,138323,0
14/09/2024,14/09/2024,0,16.4,6787.9,9,5593.9,1355,54763,0
15/09/2024,15/09/2024,0,12.6,5593.9,9,6066.1,2898,210954,0
16/09/2024,16/09/2024,1,16,6066.1,9,6740,3647,260032,0
17/09/2024,17/09/2024,1,13.5,6740,9,6191.5,4109,354465,0
18/09/2024,18/09/2024,1,17.1,6191.5,9,6289.3,6857,364263,0
19/09/2024,19/09/2024,1,16.9,6289.3,9,6140.6,500,17563,0
20/09/2024,20/09/2024,1,11.6,6140.6,9,6339.6,3913,286182,0
21/09/2024,21/09/2024,0,18.8,6339.6,9,5604,2164,163651,0
22/09/2024,22/09/2024,0,13.3,5604,9,6508.5,2120,211559,0
23/09/2024,23/09/2024,1,18.2,6508.5,9,5748,2070,92307,0
24/09/2024,24/09/2024,1,16.8,5748,9,6290.3,1636,152301,0
25/09/2024,25/09/2024,1,22.1,6290.3,9,6492.2,5526,648466,0
26/09/2024,26/09/2024,1,15,6492.2,9,6336.9,4263,266201,0
27/09/2024,27/09/2024,1,14.8,6336.9,9,6296.1,3034,134045,0
28/09/2024,28/09/2024,0,16.1,6296.1,9,5110.2,5026,310910,0
29/09/2024,29/09/2024,0,15.3,5110.2,9,5569.8,731,51374,0
30/09/2024,30/09/2024,1,19.3,5569.8,9,6073,1003,81519,0
01/10/2024,01/10/2024,1,11,6073,10,6243,500,29086,0
02/10/2024,02/10/2024,1,13.1,6243,10,6943.4,1950,197152,0
03/10/2024,03/10/2024,1,13.3,6943.4,10,6842.5,3242,154673,0
04/10/2024,04/10/2024,1,20.5,6842.5,10,6315.5,3154,111070,0
05/10/2024,05/10/2024,0,23.3,6315.5,10,5568.7,3224,297040,0
06/10/2024,06/10/2024,0,17.1,5568.7,10,5822.3,883,21640,0
07/10/2024,07/10/2024,1,17.1,5822.3,10,6367.3,4204,277116,0
08/10/2024,08/10/2024,1,18.1,6367.3,10,6571.2,3359,444575,0
09/10/2024,09/10/2024,1,22.1,6571.2,10,6210.8,4099,285942,0
10/10/2024,10/10/2024,1,14.9,6210.8,10,6708.6,500,23792,0
11/10/2024,11/10/2024,1,19.2,6708.6,10,6396.2,3467,238710,0
12/10/2024,12/10/2024,0,21.9,6396.2,10,5558.2,1218,84022,0
13/10/2024,13/10/2024,0,20.5,5558.2,10,5119,2404,176004,0
14/10/2024,14/10/2024,1,19.5,5119,10,6386.1,3801,316415,0
15/10/2024,15/10/2024,1,22.5,6386.1,10,6050.4,3136,154346,0
16/10/2024,16/10/2024,1,9.8,6050.4,10,6888.5,1722,178659,0
17/10/2024,17/10/2024,1,21.8,6888.5,10,6055.4,3009,225380,0
18/10/2024,18/10/2024,1,17.3,6055.4,10,5980.1,702,59344,0
19/10/2024,19/10/2024,0,13.3,5980.1,10,6392.4,4725,271389,0
20/10/2024,20/10/2024,0,21.7,6392.4,10,5899.4,2692,257698,0
21/10/2024,21/10/2024,1,24.9,5899.4,10,7101.1,4677,303345,0
22/10/2024,22/10/2024,1,19.8,7101.1,10,5933.1,2210,166967,0
23/10/2024,23/10/2024,1,23.8,5933.1,10,6321.4,2214,113662,0
24/10/2024,24/10/2024,1,26.2,6321.4,10,6461.9,1853,92763,0
25/10/2024,25/10/2024,1,25.4,6461.9,10,6441.3,4314,361358,0
